,dataset,acc,auc,ap,prec,rec,f1,mitigation,mitigated_attribute,CFS_true,attribute,dpdiff,dpr,eoddsdiff,eoddsr,y_pred_CFS,sampling
331,german,0.705,0.7399927875946628,0.8672349619086958,0.8416666666666667,0.7163120567375887,0.7739463601532566,balance_output_for_attribute,all,0.6525319013877969,attribute_2,0.1043104770670348,0.8472596585804132,0.1757269279393173,0.7949852507374631,0.628072746874894,RandomUnderSampler
332,bank_marketing,0.8107419840259289,0.7786865300995754,0.3017804646612347,0.3008526187576126,0.5035677879714577,0.3766679374761724,none,none,0.3886310317408353,attribute_1,0.7747608836243576,0.1782839113074995,0.8043515717731745,0.1385086990844687,0.2358161660475323,RandomUnderSampler
333,bank_marketing,0.7878226646602616,0.7768320870102063,0.2983079538321431,0.2830957230142566,0.5667686034658511,0.3775891341256366,balance_output,none,0.3886310317408353,attribute_1,0.761604741968267,0.2126870810876565,0.8009246850710265,0.1694114377041206,0.2490110088338325,RandomUnderSampler
334,bank_marketing,0.78215071188795,0.731548480944687,0.2655756236462352,0.2671834625322997,0.527013251783894,0.3545953360768176,balance_attribute,attribute_1,0.3886310317408353,attribute_1,0.1265432549002446,0.6352576770522361,0.154156083034072,0.6899985567903016,0.4073368664433155,RandomUnderSampler
335,bank_marketing,0.7770575298066906,0.7344527080073765,0.269028923667914,0.2626820693119036,0.5331294597349643,0.3519515477792732,balance_attribute,all,0.3886310317408353,attribute_1,0.1240725882919286,0.6465373938195056,0.2121616887098187,0.7112243681449689,0.4099072829317113,RandomUnderSampler
336,bank_marketing,0.7849288112050006,0.7883999436672062,0.3206033247400538,0.2928672649976381,0.6320081549439348,0.4002582311168496,balance_output_for_attribute,attribute_1,0.3886310317408353,attribute_1,0.1762741122181538,0.5765964951622775,0.1606712103227782,0.5436006199526878,0.3919270418350179,RandomUnderSampler
337,bank_marketing,0.7812246787822664,0.7870068650933418,0.3208680027828692,0.2879141390573961,0.6289500509683996,0.3950064020486555,balance_output_for_attribute,all,0.3886310317408353,attribute_1,0.1395705387229945,0.6362257235411313,0.1201324807596584,0.6202263511468861,0.4071915901463534,RandomUnderSampler
354,ACS_I,0.7721360488590192,0.8068554572098021,0.6803160295887135,0.6875260525218841,0.8188023580515048,0.7474438496615402,none,none,0.7997894940577985,attribute_1,0.0762772569709842,0.8550991444805544,0.0273171217383041,0.9005653173184862,0.8549952289453211,RandomUnderSampler
355,ACS_I,0.7721360488590192,0.8068554572098021,0.6803160295887135,0.6875260525218841,0.8188023580515048,0.7474438496615402,none,none,0.7907491867903877,attribute_2,0.3598480229403354,0.3720520393831137,0.3114107473168731,0.4313714180001081,0.783611842396195,RandomUnderSampler
356,ACS_I,0.7770679477678686,0.8158890449479475,0.6975038069256628,0.7187074628632302,0.7535836177474403,0.7357324609233007,balance_output,none,0.7997894940577985,attribute_1,0.0793997865413018,0.830789486964759,0.0241569174358896,0.8897136522179895,0.8443593554080789,RandomUnderSampler
357,ACS_I,0.7770679477678686,0.8158890449479475,0.6975038069256628,0.7187074628632302,0.7535836177474403,0.7357324609233007,balance_output,none,0.7907491867903877,attribute_2,0.3435694640066243,0.3339976727904089,0.3476516498898555,0.4209075387753712,0.7864247197677192,RandomUnderSampler
358,ACS_I,0.7644187769912861,0.8019643195236298,0.671590897056735,0.6710656876364358,0.8393422277381322,0.7458300019299164,balance_attribute,attribute_1,0.7997894940577985,attribute_1,0.0665066457521144,0.8782899535912886,0.0177088485539003,0.9404211427301564,0.8684489079056238,RandomUnderSampler
359,ACS_I,0.7644187769912861,0.8019643195236298,0.671590897056735,0.6710656876364358,0.8393422277381322,0.7458300019299164,balance_attribute,attribute_1,0.7907491867903877,attribute_2,0.3515011329053764,0.4049600689792411,0.2884774942957891,0.417892452375211,0.7820849987427706,RandomUnderSampler
360,ACS_I,0.5330028364807196,0.5927246687675015,0.4644811912330613,0.4660035255603122,0.9186472230840832,0.6183405383956727,balance_attribute,attribute_2,0.7997894940577985,attribute_1,0.0229633342908792,0.9720853781895904,0.0056447708977394,0.992371111097032,0.920288836891853,RandomUnderSampler
361,ACS_I,0.5330028364807196,0.5927246687675015,0.4644811912330613,0.4660035255603122,0.9186472230840832,0.6183405383956727,balance_attribute,attribute_2,0.7907491867903877,attribute_2,0.1117400148569024,0.8684484844476369,0.1024850954493445,0.8911117035457211,0.8512642743497291,RandomUnderSampler
362,ACS_I,0.5358904249610303,0.5936563924786082,0.4643084603061666,0.4674283168379849,0.9114489605957182,0.6179477470655054,balance_attribute,all,0.7997894940577985,attribute_1,0.0089418525900879,0.9889223477680082,0.022648098841541,0.9755144494153714,0.9449655559680848,RandomUnderSampler
363,ACS_I,0.5358904249610303,0.5936563924786082,0.4643084603061666,0.4674283168379849,0.9114489605957182,0.6179477470655054,balance_attribute,all,0.7907491867903877,attribute_2,0.1323533133063656,0.8464202119180851,0.1371888559031742,0.8342301324503312,0.8602009784853075,RandomUnderSampler
364,ACS_I,0.7772212710500089,0.8149225752636439,0.6975826744735403,0.7155428638032519,0.7618988520012411,0.7379936286590131,balance_output_for_attribute,attribute_1,0.7997894940577985,attribute_1,0.0502347371189903,0.8913079063110406,0.0289707672933565,0.9628188475017372,0.8833899534416824,RandomUnderSampler
365,ACS_I,0.7772212710500089,0.8149225752636439,0.6975826744735403,0.7155428638032519,0.7618988520012411,0.7379936286590131,balance_output_for_attribute,attribute_1,0.7907491867903877,attribute_2,0.3595014284459094,0.3225755875828843,0.3813178455368873,0.3885717612722764,0.7881299148791279,RandomUnderSampler
366,ACS_I,0.7780134413410676,0.8166326319590109,0.6995077161277483,0.7176256885034572,0.7599751784052126,0.7381935444983576,balance_output_for_attribute,attribute_2,0.7997894940577985,attribute_1,0.0781402527656169,0.834785069986054,0.0252501805723015,0.8865024390529054,0.846549133126421,RandomUnderSampler
367,ACS_I,0.7780134413410676,0.8166326319590109,0.6995077161277483,0.7176256885034572,0.7599751784052126,0.7381935444983576,balance_output_for_attribute,attribute_2,0.7907491867903877,attribute_2,0.3209487649867006,0.3664486554045034,0.3084588449560632,0.4206377771379211,0.7890448576479843,RandomUnderSampler
368,ACS_I,0.7761735619553829,0.8121305839321151,0.6923716991859691,0.7049253398707377,0.785107043127521,0.7428588204209847,balance_output_for_attribute,all,0.7997894940577985,attribute_1,0.0532260056948698,0.889971558670559,0.0302797121262065,0.9622996423594254,0.8809593692074765,RandomUnderSampler
369,ACS_I,0.7761735619553829,0.8121305839321151,0.6923716991859691,0.7049253398707377,0.785107043127521,0.7428588204209847,balance_output_for_attribute,all,0.7907491867903877,attribute_2,0.3383306086803715,0.3653332024754613,0.311610815952519,0.3400938189845474,0.7899630232981051,RandomUnderSampler
370,ACS_E,0.7201705295390951,0.7640474949523364,0.6440965944878433,0.6258366800535475,0.968995595474566,0.7604975090656455,none,none,0.8593585725261027,attribute_1,0.0301512044748282,0.9583982716267004,0.1242521794451178,0.7730944842264182,0.9207623960570872,RandomUnderSampler
371,ACS_E,0.7201705295390951,0.7640474949523364,0.6440965944878433,0.6258366800535475,0.968995595474566,0.7604975090656455,none,none,0.8628069869370913,attribute_2,0.2381105232411999,0.6861718767134515,0.2695597916051345,0.5009031351406663,0.8361986758111503,RandomUnderSampler
372,ACS_E,0.7199989440895412,0.763762232978157,0.6437959979248586,0.6256667595948332,0.969110746466304,0.760407490230625,balance_output,none,0.8593585725261027,attribute_1,0.0302756508497912,0.958246068420029,0.1244298864369363,0.7729755992174465,0.9205787343316324,RandomUnderSampler
373,ACS_E,0.7199989440895412,0.763762232978157,0.6437959979248586,0.6256667595948332,0.969110746466304,0.760407490230625,balance_output,none,0.8628069869370913,attribute_2,0.2383625185783338,0.6860506650793816,0.2700006012618723,0.5008720040743151,0.8362710588082374,RandomUnderSampler
374,ACS_E,0.720196927300565,0.7641496929661118,0.6441997298225893,0.6258459135866736,0.9690819587183694,0.7605309234679468,balance_attribute,attribute_1,0.8593585725261027,attribute_1,0.0299385417040308,0.9586887285146944,0.1239047025684004,0.7736731250424662,0.9210627825693202,RandomUnderSampler
375,ACS_E,0.720196927300565,0.7641496929661118,0.6441997298225893,0.6258459135866736,0.9690819587183694,0.7605309234679468,balance_attribute,attribute_1,0.8628069869370913,attribute_2,0.2377678367331209,0.6865884427563755,0.2688113386047198,0.5019755936331821,0.8362162986251016,RandomUnderSampler
376,ACS_E,0.70258962040019,0.7472520950159538,0.6270587136395194,0.6081071504500035,0.98811066010306,0.752876147442998,balance_attribute,attribute_2,0.8593585725261027,attribute_1,0.0273445276107,0.9639484114773126,0.1140521909034487,0.8072005916864257,0.923669053230146,RandomUnderSampler
377,ACS_E,0.70258962040019,0.7472520950159538,0.6270587136395194,0.6081071504500035,0.98811066010306,0.752876147442998,balance_attribute,attribute_2,0.8628069869370913,attribute_2,0.2313832615014884,0.7048534491618963,0.2747210623977907,0.5239893514061242,0.8295860081538564,RandomUnderSampler
378,ACS_E,0.7075523995565176,0.7506397643165945,0.6302464213499298,0.612449942791762,0.9862106687393846,0.7556383929063779,balance_attribute,all,0.8593585725261027,attribute_1,0.0254681684746441,0.9660810141073162,0.1125723582237864,0.8059450300560503,0.9267378689141518,RandomUnderSampler
379,ACS_E,0.7075523995565176,0.7506397643165945,0.6302464213499298,0.612449942791762,0.9862106687393846,0.7556383929063779,balance_attribute,all,0.8628069869370913,attribute_2,0.2330777106413017,0.7005830260876609,0.2734491088757499,0.5179630264023167,0.8304840768221363,RandomUnderSampler
380,ACS_E,0.7200253418510111,0.7637285959327849,0.6437678272186196,0.6256853452281387,0.9691395342142384,0.7604300783808813,balance_output_for_attribute,attribute_1,0.8593585725261027,attribute_1,0.0310677312253119,0.9571767603086816,0.1257587849097848,0.7707961396331117,0.9194634376335202,RandomUnderSampler
381,ACS_E,0.7200253418510111,0.7637285959327849,0.6437678272186196,0.6256853452281387,0.9691395342142384,0.7604300783808813,balance_output_for_attribute,attribute_1,0.8628069869370913,attribute_2,0.2401609056680448,0.683894216636637,0.2730632876027161,0.4961597144734837,0.8361502844133121,RandomUnderSampler
382,ACS_E,0.7202761205849744,0.7642526965063606,0.6442908389331107,0.6259110516138628,0.969110746466304,0.760587883101185,balance_output_for_attribute,attribute_2,0.8593585725261027,attribute_1,0.029781566966252,0.9588979481027528,0.1239736702385641,0.7735098373110935,0.9212874893239884,RandomUnderSampler
383,ACS_E,0.7202761205849744,0.7642526965063606,0.6442908389331107,0.6259110516138628,0.969110746466304,0.760587883101185,balance_output_for_attribute,attribute_2,0.8628069869370913,attribute_2,0.2345166173725922,0.6903886156244075,0.2643206206022311,0.5084388079416327,0.8365207056511967,RandomUnderSampler
384,ACS_E,0.7200781373739507,0.7641111115459177,0.6441445492140246,0.6257178434032746,0.969225897458042,0.7604806649801229,balance_output_for_attribute,all,0.8593585725261027,attribute_1,0.030750178406441,0.9576068609977766,0.1253211245095972,0.7714999113500504,0.9199085460743308,RandomUnderSampler
385,ACS_E,0.7200781373739507,0.7641111115459177,0.6441445492140246,0.6257178434032746,0.969225897458042,0.7604806649801229,balance_output_for_attribute,all,0.8628069869370913,attribute_2,0.2357088493738324,0.6891980658699024,0.2664282309251059,0.5060798213464021,0.8366421381878361,RandomUnderSampler
386,ACS_P,0.6457002634332937,0.6531144347907455,0.510406257088821,0.6041765543426673,0.1241103636540899,0.2059204141054675,none,none,0.8818027083838871,attribute_1,0.0043637819028117,0.9440332264444714,0.0078183378899369,0.8633424952672143,0.9174329763664788,RandomUnderSampler
387,ACS_P,0.6457002634332937,0.6531144347907455,0.510406257088821,0.6041765543426673,0.1241103636540899,0.2059204141054675,none,none,0.8874889522878378,attribute_2,0.0590214411394513,0.4973858328229883,0.1103726528021431,0.4164045983086681,0.907468572654816,RandomUnderSampler
388,ACS_P,0.6336833748330988,0.5244602313417854,0.3902837217948719,0.6464088397790055,0.0228136882129277,0.0440719465109709,balance_output,none,0.8818027083838871,attribute_1,0.0016645693050512,0.881012327874392,0.0011948865129195,0.8509379075132912,0.8948643780823148,RandomUnderSampler
389,ACS_P,0.6336833748330988,0.5244602313417854,0.3902837217948719,0.6464088397790055,0.0228136882129277,0.0440719465109709,balance_output,none,0.8874889522878378,attribute_2,0.0160645902255957,0.4223887336663562,0.0381813118655223,0.3318270423533582,0.8444263513365726,RandomUnderSampler
390,ACS_P,0.6476850348237162,0.651930051620863,0.5065889311910223,0.5952197378565921,0.1505313444476942,0.2402925842346899,balance_attribute,attribute_1,0.8818027083838871,attribute_1,0.0034975940662991,0.963245460036764,0.0077854173589429,0.8773889010247984,0.9240392276192044,RandomUnderSampler
391,ACS_P,0.6476850348237162,0.651930051620863,0.5065889311910223,0.5952197378565921,0.1505313444476942,0.2402925842346899,balance_attribute,attribute_1,0.8874889522878378,attribute_2,0.0651385973506471,0.5315811088295688,0.1133714682700333,0.4787377056714771,0.9146060723029262,RandomUnderSampler
392,ACS_P,0.645267222402656,0.6185523788380793,0.4845084906019363,0.5557878233603345,0.2073705761918689,0.3020448736154502,balance_attribute,attribute_2,0.8818027083838871,attribute_1,0.0122792784541414,0.9144612035024652,0.0228834121435553,0.8770809912507943,0.9011681004682522,RandomUnderSampler
393,ACS_P,0.645267222402656,0.6185523788380793,0.4845084906019363,0.5557878233603345,0.2073705761918689,0.3020448736154502,balance_attribute,attribute_2,0.8874889522878378,attribute_2,0.0730028240598024,0.613991603500783,0.1004953043547798,0.6287378712482805,0.9004949790985519,RandomUnderSampler
394,ACS_P,0.3975316661253654,0.5060118945618517,0.3729866262591918,0.372231483686592,0.9143024276104124,0.5290682914445289,balance_attribute,all,0.8818027083838871,attribute_1,0.0145091540707139,0.9841535161775328,0.0230537511978516,0.9748332407258667,0.9056284514613704,RandomUnderSampler
395,ACS_P,0.3975316661253654,0.5060118945618517,0.3729866262591918,0.372231483686592,0.9143024276104124,0.5290682914445289,balance_attribute,all,0.8874889522878378,attribute_2,0.0553883735750194,0.9401903815276398,0.0718735596294809,0.922191639705764,0.9044504619089254,RandomUnderSampler
396,ACS_P,0.6316986034426761,0.5245131371601341,0.3878040877691492,0.580441640378549,0.0179389685093107,0.0348023453754492,balance_output_for_attribute,attribute_1,0.8818027083838871,attribute_1,0.0005334396399868,0.9543138583886857,0.0009440487957558,0.8823597194388779,0.9246467723298368,RandomUnderSampler
397,ACS_P,0.6316986034426761,0.5245131371601341,0.3878040877691492,0.580441640378549,0.0179389685093107,0.0348023453754492,balance_output_for_attribute,attribute_1,0.8874889522878378,attribute_2,0.0157655487724768,0.3903987807975616,0.0424343687501582,0.257398546872231,0.8295236069215871,RandomUnderSampler
398,ACS_P,0.6333225073075673,0.5251260995084738,0.3905052604441152,0.6142857142857143,0.0251535536706639,0.0483281820736161,balance_output_for_attribute,attribute_2,0.8818027083838871,attribute_1,0.0004895385516027,0.9681572729472204,0.0023444593850321,0.9106974106974108,0.9284499374368812,RandomUnderSampler
399,ACS_P,0.6333225073075673,0.5251260995084738,0.3905052604441152,0.6142857142857143,0.0251535536706639,0.0483281820736161,balance_output_for_attribute,attribute_2,0.8874889522878378,attribute_2,0.0303268112692456,0.2964179785535021,0.0375868317728782,0.1748704663212435,0.912545349420035,RandomUnderSampler
400,ACS_P,0.6351629316877774,0.5265439128793581,0.3942188466092736,0.6797066014669927,0.0271034415521107,0.052128258016126,balance_output_for_attribute,all,0.8818027083838871,attribute_1,0.0009550135454457,0.9375431300997028,0.0022050322766313,0.8766697952867761,0.9185924403534969,RandomUnderSampler
401,ACS_P,0.6351629316877774,0.5265439128793581,0.3942188466092736,0.6797066014669927,0.0271034415521107,0.052128258016126,balance_output_for_attribute,all,0.8874889522878378,attribute_2,0.039175655156679,0.2426040003042056,0.0677438840229538,0.1450053705692803,0.8832054192907203,RandomUnderSampler
402,ACS_M,0.2453628781277231,0.4995012009036464,0.7675064462399758,0.7505827505827506,0.0260961179998379,0.050438596491228,none,none,0.9626854037664084,attribute_1,0.0042643976461389,0.8518844597228773,0.0052134222640961,0.8179622723254812,0.8971320043024622,RandomUnderSampler
403,ACS_M,0.2453628781277231,0.4995012009036464,0.7675064462399758,0.7505827505827506,0.0260961179998379,0.050438596491228,none,none,0.9031621148958312,attribute_2,0.0137872022852143,0.5391397849462366,0.0365296803652968,0.0,0.9035048275997092,RandomUnderSampler
404,ACS_M,0.748288310718287,0.5082063144484215,0.7709796808984217,0.7709544652773241,0.9563984115406436,0.8537220574404977,balance_output,none,0.9626854037664084,attribute_1,0.0074105852494038,0.9922527042211294,0.0125571282523866,0.986740475304272,0.9386668234421224,RandomUnderSampler
405,ACS_M,0.748288310718287,0.5082063144484215,0.7709796808984217,0.7709544652773241,0.9563984115406436,0.8537220574404977,balance_output,none,0.9031621148958312,attribute_2,0.0776091081593928,0.9195515342250196,0.0940766550522648,0.9010989010989012,0.9106308090632352,RandomUnderSampler
406,ACS_M,0.2464832565666625,0.5001516174422619,0.7677693240164875,0.7594654788418709,0.0276359510495177,0.0533312480450422,balance_attribute,attribute_1,0.9626854037664084,attribute_1,0.0034663162537745,0.8830724513078616,0.0046516989449023,0.8444511252286631,0.9154181533090832,RandomUnderSampler
407,ACS_M,0.2464832565666625,0.5001516174422619,0.7677693240164875,0.7594654788418709,0.0276359510495177,0.0533312480450422,balance_attribute,attribute_1,0.9031621148958312,attribute_2,0.0161290322580645,0.5,0.0365296803652968,0.0,0.9051742183898192,RandomUnderSampler
408,ACS_M,0.3117141790115772,0.5010651927168046,0.7684002544856338,0.770595690747782,0.1478239727692681,0.248062015503876,balance_attribute,attribute_2,0.9626854037664084,attribute_1,0.0039010611623701,0.973874510394306,0.0144540598136762,0.905512329839926,0.9636245122174428,RandomUnderSampler
409,ACS_M,0.3117141790115772,0.5010651927168046,0.7684002544856338,0.770595690747782,0.1478239727692681,0.248062015503876,balance_attribute,attribute_2,0.9031621148958312,attribute_2,0.086021505376344,0.5294117647058824,0.1734417344173441,0.0,0.9097667802825876,RandomUnderSampler
410,ACS_M,0.3480019917838914,0.5051199182524851,0.7698644791103482,0.7767220902612827,0.212010697787503,0.3330998917680015,balance_attribute,all,0.9626854037664084,attribute_1,0.002834539284579,0.9865713488077348,0.0136566401244078,0.9345471911135892,0.9718357517300342,RandomUnderSampler
411,ACS_M,0.3480019917838914,0.5051199182524851,0.7698644791103482,0.7767220902612827,0.212010697787503,0.3330998917680015,balance_attribute,all,0.9031621148958312,attribute_2,0.088712894218768,0.6764588563786106,0.1507936507936507,0.3214285714285714,0.8913826287538074,RandomUnderSampler
412,ACS_M,0.7453006348811154,0.5056702531449176,0.7700489376851098,0.7700569781911062,0.9529135262176838,0.8517820921472037,balance_output_for_attribute,attribute_1,0.9626854037664084,attribute_1,0.0015852019170883,0.9983334730947804,0.0017559637098555,0.9981590061714648,0.9702667595681714,RandomUnderSampler
413,ACS_M,0.7453006348811154,0.5056702531449176,0.7700489376851098,0.7700569781911062,0.9529135262176838,0.8517820921472037,balance_output_for_attribute,attribute_1,0.9031621148958312,attribute_2,0.0409937451683182,0.9573136818687432,0.1150793650793651,0.8816326530612244,0.8980642596275413,RandomUnderSampler
414,ACS_M,0.7453628781277232,0.5061309548932836,0.770209176980378,0.7703907684238133,0.9522651754599238,0.85172701243159,balance_output_for_attribute,attribute_2,0.9626854037664084,attribute_1,0.0046554386143119,0.9951083393702737,0.0125415772725309,0.9867417611690388,0.952017672902498,RandomUnderSampler
415,ACS_M,0.7453628781277232,0.5061309548932836,0.770209176980378,0.7703907684238133,0.9522651754599238,0.85172701243159,balance_output_for_attribute,attribute_2,0.9031621148958312,attribute_2,0.051022559561459,0.9465311533362792,0.0971950424005219,0.8981544771018455,0.9053869628247296,RandomUnderSampler
416,ACS_M,0.7423752022905514,0.5054204350043042,0.7700062555274677,0.7697368421052632,0.948212983223924,0.8497040560659428,balance_output_for_attribute,all,0.9626854037664084,attribute_1,0.0022815348309165,0.997591441161191,0.003797074033493,0.9960037439049494,0.9660395985444958,RandomUnderSampler
417,ACS_M,0.7423752022905514,0.5054204350043042,0.7700062555274677,0.7697368421052632,0.948212983223924,0.8497040560659428,balance_output_for_attribute,all,0.9031621148958312,attribute_2,0.0318434183709326,0.9665228377639532,0.0895034843205575,0.9054520358868184,0.9062399840656395,RandomUnderSampler
418,ACS_T,0.6213552837516666,0.6576632126478266,0.5895312326432868,0.5878474784747848,0.7182446648632401,0.6465367965367964,none,none,0.8683178539200911,attribute_1,0.0596333345379138,0.9033665318537524,0.0560638729443738,0.8871768294355779,0.8791058654269774,RandomUnderSampler
419,ACS_T,0.6213552837516666,0.6576632126478266,0.5895312326432868,0.5878474784747848,0.7182446648632401,0.6465367965367964,none,none,0.8112313533713946,attribute_2,0.2241486858753673,0.6833625185662096,0.2318193560508207,0.6087957642097921,0.7894073803689389,RandomUnderSampler
420,ACS_T,0.6220508956002551,0.6586899101128099,0.5907586378270635,0.5900145225098903,0.7082657048391945,0.6437547808982624,balance_output,none,0.8683178539200911,attribute_1,0.0641449302396892,0.894656059359505,0.0573821356118346,0.8821586200081932,0.8737355700449716,RandomUnderSampler
421,ACS_T,0.6220508956002551,0.6586899101128099,0.5907586378270635,0.5900145225098903,0.7082657048391945,0.6437547808982624,balance_output,none,0.8112313533713946,attribute_2,0.2280966499734541,0.6729378537507545,0.2206876306333811,0.620451075585857,0.7898526712666765,RandomUnderSampler
422,ACS_T,0.619935076227465,0.6557588129597127,0.5871873785615004,0.5854688410017472,0.7251577998196573,0.6478691694191574,balance_attribute,attribute_1,0.8683178539200911,attribute_1,0.0646435928938151,0.8969902855158655,0.0616823681519307,0.8787950295045852,0.8737528140551843,RandomUnderSampler
423,ACS_T,0.619935076227465,0.6557588129597127,0.5871873785615004,0.5854688410017472,0.7251577998196573,0.6478691694191574,balance_attribute,attribute_1,0.8112313533713946,attribute_2,0.2197492291328225,0.6923719035901804,0.2284375660505859,0.6204443646693408,0.7923503120670163,RandomUnderSampler
424,ACS_T,0.5704596834966089,0.5844794912763309,0.5323492482070298,0.5389100887535909,0.755575593627893,0.6291105660943992,balance_attribute,attribute_2,0.8683178539200911,attribute_1,0.0187070449737849,0.9726815622768682,0.0184295017980307,0.9698429406668204,0.9303186548652256,RandomUnderSampler
425,ACS_T,0.5704596834966089,0.5844794912763309,0.5323492482070298,0.5389100887535909,0.755575593627893,0.6291105660943992,balance_attribute,attribute_2,0.8112313533713946,attribute_2,0.1320791967509025,0.8220406612198367,0.116502578527895,0.820253164556962,0.840977201819291,RandomUnderSampler
426,ACS_T,0.5717929395397369,0.5873047770447064,0.5356535017926999,0.5433617596346522,0.700931770363691,0.6121698955216044,balance_attribute,all,0.8683178539200911,attribute_1,0.0241065655551917,0.9619342640400282,0.0179680403219193,0.9677666216742086,0.9230756670178188,RandomUnderSampler
427,ACS_T,0.5717929395397369,0.5873047770447064,0.5356535017926999,0.5433617596346522,0.700931770363691,0.6121698955216044,balance_attribute,all,0.8112313533713946,attribute_2,0.0911192537803748,0.8684525603253762,0.1097178305706338,0.855773780182406,0.8292599796823313,RandomUnderSampler
428,ACS_T,0.6178772245087242,0.6527995243349446,0.5842582052607579,0.5815877819282236,0.739404869251578,0.6510692356553038,balance_output_for_attribute,attribute_1,0.8683178539200911,attribute_1,0.0357869685162476,0.943176307151124,0.0299323951669993,0.9413382907807742,0.9076650119919732,RandomUnderSampler
429,ACS_T,0.6178772245087242,0.6527995243349446,0.5842582052607579,0.5815877819282236,0.739404869251578,0.6510692356553038,balance_output_for_attribute,attribute_1,0.8112313533713946,attribute_2,0.2258984489791928,0.6895735034841742,0.2298795237312416,0.6267919780387373,0.7925153638059166,RandomUnderSampler
430,ACS_T,0.6218480088110834,0.6591145620289677,0.5920706233930342,0.5921985815602837,0.6926961226330027,0.6385171639930182,balance_output_for_attribute,attribute_2,0.8683178539200911,attribute_1,0.0656532551762298,0.8896226517690566,0.0569012272960652,0.8795993238883589,0.8714799543630684,RandomUnderSampler
431,ACS_T,0.6218480088110834,0.6591145620289677,0.5920706233930342,0.5921985815602837,0.6926961226330027,0.6385171639930182,balance_output_for_attribute,attribute_2,0.8112313533713946,attribute_2,0.19272687505384,0.7088897994138188,0.1813555341584274,0.665466690926104,0.802659208176213,RandomUnderSampler
432,ACS_T,0.6221378470813286,0.6578627483111739,0.5904027209223754,0.58958271088537,0.7117523294259093,0.6449328648854754,balance_output_for_attribute,all,0.8683178539200911,attribute_1,0.0364602914267826,0.9391496960725244,0.0299644724282908,0.9370887088287908,0.9065960665270746,RandomUnderSampler
433,ACS_T,0.6221378470813286,0.6578627483111739,0.5904027209223754,0.58958271088537,0.7117523294259093,0.6449328648854754,balance_output_for_attribute,all,0.8112313533713946,attribute_2,0.1897949221434843,0.7226760150974657,0.1935581597426082,0.6586130624958578,0.8039210034163995,RandomUnderSampler
434,compas,0.4878444084278768,0.5283182687866992,0.4808243852706398,0.4754098360655737,0.9582608695652174,0.635524798154556,none,none,0.7735681146536771,attribute_1,0.0471177944862154,0.9505263157894738,0.1666666666666666,0.8333333333333334,0.8143537464948507,RandomUnderSampler
435,compas,0.4878444084278768,0.5283182687866992,0.4808243852706398,0.4754098360655737,0.9582608695652174,0.635524798154556,none,none,0.6163913696939167,attribute_2,0.0036406958144494,0.996135752688172,0.0247807017543859,0.9746863799283154,0.6472081658598594,RandomUnderSampler
436,compas,0.5072933549432739,0.5405383651118295,0.4877723429165612,0.4852282900626679,0.942608695652174,0.6406619385342789,balance_output,none,0.7735681146536771,attribute_1,0.0980522171570659,0.8957066031913955,0.1296296296296295,0.8653846153846154,0.7870863360366747,RandomUnderSampler
437,compas,0.5072933549432739,0.5405383651118295,0.4877723429165612,0.4852282900626679,0.942608695652174,0.6406619385342789,balance_output,none,0.6163913696939167,attribute_2,0.0002832577979205,0.9996870916085332,0.043530701754386,0.9555331541218638,0.6489892475611077,RandomUnderSampler
438,compas,0.4716369529983792,0.5016599590948077,0.4665504735969809,0.4655326768128917,0.9043478260869564,0.6146572104018913,balance_attribute,attribute_1,0.7735681146536771,attribute_1,0.0181405895691609,0.9802955665024632,0.0444444444444444,0.9529411764705884,0.8314931134800293,RandomUnderSampler
439,compas,0.4716369529983792,0.5016599590948077,0.4665504735969809,0.4655326768128917,0.9043478260869564,0.6146572104018913,balance_attribute,attribute_1,0.6163913696939167,attribute_2,0.025418221807518,0.9725392425115208,0.0263157894736841,0.9715909090909092,0.6387500592656297,RandomUnderSampler
440,compas,0.4846029173419773,0.526775747179521,0.4800334388201029,0.4735930735930735,0.951304347826087,0.6323699421965318,balance_attribute,attribute_2,0.7735681146536771,attribute_1,0.0531328320802004,0.9445316588173732,0.1107198748043818,0.8860708534621579,0.8203685911237274,RandomUnderSampler
441,compas,0.4846029173419773,0.526775747179521,0.4800334388201029,0.4735930735930735,0.951304347826087,0.6323699421965318,balance_attribute,attribute_2,0.6163913696939167,attribute_2,0.017953545721141,0.981109747545582,0.0331140350877193,0.966173835125448,0.6397395112851699,RandomUnderSampler
442,compas,0.4813614262560778,0.5055485914099096,0.468744925777335,0.4691943127962085,0.8608695652173913,0.6073619631901841,balance_attribute,all,0.7735681146536771,attribute_1,0.1064327485380116,0.8796296296296297,0.1232394366197182,0.8588709677419355,0.8301168904638586,RandomUnderSampler
443,compas,0.4813614262560778,0.5055485914099096,0.468744925777335,0.4691943127962085,0.8608695652173913,0.6073619631901841,balance_attribute,all,0.6163913696939167,attribute_2,0.0467958544388162,0.9475713112305856,0.0531798245614035,0.9412548449612402,0.6336261706125412,RandomUnderSampler
444,compas,0.5081037277147488,0.550474368278683,0.4940217273625239,0.4854809437386569,0.9304347826086956,0.6380441264162194,balance_output_for_attribute,attribute_1,0.7735681146536771,attribute_1,0.0686282635723166,0.925506072874494,0.1712962962962962,0.8221153846153846,0.7959439894672627,RandomUnderSampler
